DEP_ID,CRS_NUM,SCT_ID,SCT_TYPE,SCT_REG,SCT_SEATS,SCT_BUILD,SCT_ROOM,SCT_TITLE,SCT_UNITS,SCT_SEMESTER
PHIL,790,49662D,Lecture,0,5,OFFICE,,,,20241
PHIL,790,49663D,Lecture,0,5,OFFICE,,,,20241
PHIL,790,49664R,Lecture,0,5,OFFICE,,,,20241
PHIL,790,49665R,Lecture,0,5,OFFICE,,,,20241
PHIL,790,49673D,Lecture,0,1,OFFICE,,,,20241
PHIL,794A,49666D,Lecture,2,15,OFFICE,,,,20241
PHIL,794B,49667D,Lecture,4,10,OFFICE,,,,20241
PHIL,794C,49668D,Lecture,1,10,OFFICE,,,,20241
PHIL,794D,49669D,Lecture,4,10,OFFICE,,,,20241
PHIL,794Z,49670D,Lecture,4,10,OFFICE,,,,20241
PHYS,100,50310R,Lecture,20,90,SLH,100,,,20241
PHYS,100,50317R,Lab,8,16,SGM,314,,,20241
PHYS,100,50318R,Lab,12,16,SGM,314,,,20241
PHYS,125,50330R,Lecture,95,100,SLH,200,,,20241
PHYS,125,50332R,Lab,22,22,KAP,B5,,,20241
PHYS,125,50333R,Lab,18,22,KAP,B5,,,20241
PHYS,125,50334R,Lab,22,22,KAP,B5,,,20241
PHYS,125,50335R,Lab,22,22,KAP,B5,,,20241
PHYS,125,50336R,Lab,11,22,KAP,B5,,,20241
PHYS,135A,50342R,Lecture,90,93,SLH,102,,,20241
PHYS,135A,50340R,Lecture,59,93,SLH,100,,,20241
PHYS,135A,50341R,Quiz,149,230,THH,101,,,20241
PHYS,135A,50346R,Lab,16,24,KAP,B5,,,20241
PHYS,135A,50347D,Lab,0,1,KAP,B5,,,20241
PHYS,135A,50348R,Lab,21,24,KAP,B5,,,20241
PHYS,135A,50349R,Lab,22,24,KAP,B5,,,20241
PHYS,135A,50350R,Lab,23,24,KAP,B5,,,20241
PHYS,135A,50351R,Lab,22,24,KAP,B5,,,20241
PHYS,135A,50352R,Lab,21,24,KAP,B5,,,20241
PHYS,135A,50353R,Lab,23,24,KAP,B5,,,20241
PHYS,135B,50360R,Lecture,63,90,SLH,102,,,20241
PHYS,135B,50362R,Lecture,134,136,SLH,200,,,20241
PHYS,135B,50363R,Quiz,197,229,SAL,101,,,20241
PHYS,135B,50366R,Lab,8,24,KAP,B11,,,20241
PHYS,135B,50367D,Lab,0,1,KAP,B11,,,20241
PHYS,135B,50368R,Lab,20,24,KAP,B11,,,20241
PHYS,135B,50369R,Lab,24,24,KAP,B11,,,20241
PHYS,135B,50370R,Lab,21,24,KAP,B11,,,20241
PHYS,135B,50371R,Lab,20,24,KAP,B11,,,20241
PHYS,135B,50372R,Lab,20,24,KAP,B11,,,20241
PHYS,135B,50373R,Lab,21,24,KAP,B11,,,20241
PHYS,135B,50374R,Lab,22,24,KAP,B11,,,20241
PHYS,135B,50376R,Lab,21,24,KAP,B11,,,20241
PHYS,135B,50377R,Lab,20,24,KAP,B11,,,20241
PHYS,141,50479D,Lecture-Lab,0,4,TBA,,,,20241
PHYS,142,50478D,Lecture-Lab,1,4,TBA,,,,20241
PHYS,143,50477D,Lecture-Lab,0,4,OFFICE,,,,20241
PHYS,151,50380R,Lecture,153,162,SLH,200,,,20241
PHYS,151,50382R,Lecture,152,168,SLH,200,,,20241
PHYS,151,50383R,Quiz,305,339,THH,101,,,20241
PHYS,151,50386R,Lab,23,25,KAP,B8,,,20241
PHYS,151,50387R,Lab,22,24,KAP,B8,,,20241
PHYS,151,50388R,Lab,21,24,KAP,B8,,,20241
PHYS,151,50389R,Lab,10,14,KAP,B8,,,20241
PHYS,151,50390R,Lab,23,24,KAP,B8,,,20241
PHYS,151,50391R,Lab,23,24,KAP,B8,,,20241
PHYS,151,50392R,Lab,24,25,KAP,B8,,,20241
PHYS,151,50393R,Lab,13,14,KAP,B8,,,20241
PHYS,151,50394R,Lab,24,26,KAP,B8,,,20241
PHYS,151,50395R,Lab,23,24,KAP,B8,,,20241
PHYS,151,50396R,Lab,25,26,KAP,B8,,,20241
PHYS,151,50397R,Lab,14,14,KAP,B8,,,20241
PHYS,151,50398R,Lab,25,26,KAP,B8,,,20241
PHYS,151,50399R,Lab,23,28,KAP,B8,,,20241
PHYS,151,50472R,Lab,12,14,KAP,B8,,,20241
PHYS,152,50400R,Lecture,83,110,SLH,200,,,20241
PHYS,152,50402R,Lecture,111,128,SLH,200,,,20241
PHYS,152,50403R,Quiz,194,249,SAL,101,,,20241
PHYS,152,50406R,Lab,10,12,KAP,B25,,,20241
PHYS,152,50407R,Lab,9,12,KAP,B25,,,20241
PHYS,152,50408R,Lab,9,12,KAP,B25,,,20241
PHYS,152,50410R,Lab,12,12,KAP,B25,,,20241
PHYS,152,50411R,Lab,25,26,KAP,B25,,,20241
PHYS,152,50412R,Lab,24,24,KAP,B25,,,20241
PHYS,152,50413R,Lab,12,12,KAP,B25,,,20241
PHYS,152,50414R,Lab,12,12,KAP,B25,,,20241
PHYS,152,50415R,Lab,12,12,KAP,B25,,,20241
PHYS,152,50417R,Lab,23,24,KAP,B25,,,20241
PHYS,152,50418R,Lab,25,26,KAP,B25,,,20241
PHYS,152,50419R,Lab,22,24,KAP,B25,,,20241
PHYS,153,50420R,Lecture,50,80,SLH,102,,,20241
PHYS,153,50422R,Lecture,56,80,SLH,100,,,20241
PHYS,153,50423R,Quiz,106,180,SLH,200,,,20241
PHYS,153,50426R,Lab,8,14,KAP,B29,,,20241
PHYS,153,50427R,Lab,11,15,KAP,B29,,,20241
PHYS,153,50428R,Lab,5,16,KAP,B29,,,20241
PHYS,153,50430R,Lab,14,14,KAP,B29,,,20241
PHYS,153,50431R,Lab,13,14,KAP,B29,,,20241
PHYS,153,50432R,Lab,15,16,KAP,B29,,,20241
PHYS,153,50434R,Lab,10,12,KAP,B29,,,20241
PHYS,153,50437R,Lab,16,16,KAP,B29,,,20241
PHYS,153,50438R,Lab,14,16,KAP,B29,,,20241
PHYS,161,50530R,Lecture,23,90,SLH,102,,,20241
PHYS,161,50531R,Quiz,23,90,SLH,102,,,20241
PHYS,161,50532R,Lab,1,1,KAP,B8,,,20241
PHYS,161,50533R,Lab,2,2,KAP,B8,,,20241
PHYS,161,50534R,Lab,1,2,KAP,B8,,,20241
PHYS,161,50535D,Lab,0,2,KAP,B8,,,20241
PHYS,161,50536R,Lab,2,2,KAP,B8,,,20241
PHYS,161,50537R,Lab,2,2,KAP,B8,,,20241
PHYS,161,50538R,Lab,1,1,KAP,B8,,,20241
PHYS,161,50539D,Lab,0,2,KAP,B8,,,20241
PHYS,161,50540R,Lab,2,2,KAP,B8,,,20241
PHYS,161,50542R,Lab,2,2,KAP,B8,,,20241
PHYS,161,50543R,Lab,10,28,KAP,B8,,,20241
PHYS,163,50570D,Lecture,24,90,SLH,102,,,20241
PHYS,163,50571R,Quiz,24,90,SLH,102,,,20241
PHYS,163,50572R,Lab,2,2,KAP,B29,,,20241
PHYS,163,50573R,Lab,1,1,KAP,B29,,,20241
PHYS,163,50576D,Lab,0,1,KAP,B29,,,20241
PHYS,163,50577R,Lab,2,2,KAP,B29,,,20241
PHYS,163,50578R,Lab,2,2,KAP,B29,,,20241
PHYS,163,50579R,Lab,4,4,KAP,B29,,,20241
PHYS,163,50583D,Lab,0,1,KAP,B29,,,20241
PHYS,163,50584R,Lab,13,16,KAP,B29,,,20241
PHYS,171,50781R,Discussion,18,22,OHE,230,,,20241
PHYS,171,50780D,Lecture,38,48,KAP,144,,,20241
PHYS,171,50782R,Discussion,20,22,LVL,16,,,20241
PHYS,171,50783R,Lab,12,12,KAP,B4,,,20241
PHYS,171,50784R,Lab,5,12,KAP,B4,,,20241
PHYS,171,50785R,Lab,13,14,KAP,B4,,,20241
PHYS,171,50786R,Lab,8,12,KAP,B4,,,20241
PHYS,173,50790D,Lecture,50,62,OHE,230,,,20241
PHYS,173,50792R,Discussion,9,15,DMC,110,,,20241
PHYS,173,50793R,Discussion,41,47,OHE,230,,,20241
PHYS,173,50794R,Lab,16,16,KAP,B29,,,20241
PHYS,173,50795R,Lab,16,16,KAP,B29,,,20241
PHYS,173,50796R,Lab,11,16,KAP,B29,,,20241
PHYS,173,50797R,Lab,7,16,KAP,B29,,,20241
PHYS,316,50502R,Lecture,19,28,VHE,217,,,20241
PHYS,408B,50508R,Lecture,25,28,GFS,222,,,20241
PHYS,430,50513R,Lecture,4,12,KAP,150,,,20241
PHYS,438A,50510R,Lecture,25,42,WPH,102,,,20241
PHYS,490,50516D,Lecture-Lab,3,20,OFFICE,,,2,20241
PHYS,493,50522D,Lecture,6,16,GFS,111,,,20241
PHYS,493,50523D,Lab,6,16,OCW,105,,,20241
PHYS,495,50526D,Lecture-Lab,12,24,OFFICE,,,,20241
PHYS,500,50600R,Lecture,41,62,SSL,202,,,20241
PHYS,508A,50606R,Lecture,15,36,KAP,145,,,20241
PHYS,513,50611R,Lecture,22,36,DMC,207,,,20241
PHYS,516,50614R,Lecture,14,36,KAP,145,,,20241
PHYS,558A,50626R,Lecture,14,36,KAP,145,,,20241
PHYS,558B,50628R,Lecture,3,24,ONLINE,,,,20241
PHYS,590,50632D,Lecture-Lab,38,40,OFFICE,,,,20241
PHYS,593,50633R,Lecture,6,16,KAP,B29,,,20241
PHYS,594A,50634D,Lecture-Lab,0,20,OFFICE,,,,20241
PHYS,594B,50637D,Lecture-Lab,0,24,OFFICE,,,,20241
PHYS,594Z,50638D,Lecture,0,24,OFFICE,,,,20241
PHYS,596,50679D,Lecture,1,10,OFFICE,,,1,20241
PHYS,650,50642R,Lecture,6,13,ONLINE,,,,20241
PHYS,750O,08775D,Lecture,4,12,OFFICE,,,,20241
PHYS,790,50668D,Lecture-Lab,3,24,OFFICE,,,,20241
PHYS,794A,50670D,Lecture-Lab,8,24,OFFICE,,,,20241
PHYS,794B,50672D,Lecture-Lab,7,12,OFFICE,,,,20241
PHYS,794C,50674D,Lecture-Lab,4,12,OFFICE,,,,20241
PHYS,794D,50676D,Lecture-Lab,1,12,OFFICE,,,,20241
PHYS,794Z,50678D,Lecture,10,24,OFFICE,,,,20241
POIR,551,52328R,Lecture,4,15,DMC,200,,,20241
POIR,554,34976D,Lecture,4,15,DMC,110,,,20241
POIR,560,34980D,Lecture,14,15,DMC,257,,,20241
POIR,590,52343D,Lecture,0,8,TBA,,,,20241
POIR,590,52342D,Lecture,0,14,OFFICE,,,,20241
POIR,596,52335D,Lecture,1,10,TBA,,,,20241
POIR,612,52305D,Lecture,5,15,DMC,158,,,20241
POIR,617,52312D,Lecture,6,15,DMC,155,,,20241
POIR,621,52311D,Lecture,4,12,SOS,B51,,,20241
POIR,622,52315D,Lecture,0,15,,,,,20241
POIR,644,52306D,Lecture,9,15,SOS,B45,,,20241
POIR,670,52330D,Lecture,8,15,DMC,110,,,20241
POIR,790,52301D,Lecture,7,10,OFFICE,,,,20241
POIR,794A,52345D,Lecture,5,12,OFFICE,,,,20241
POIR,794B,52346D,Lecture,4,12,OFFICE,,,,20241
POIR,794C,52347D,Lecture,6,12,OFFICE,,,,20241
POIR,794D,52348D,Lecture,0,12,OFFICE,,,,20241
POIR,794Z,52349D,Lecture,17,40,OFFICE,,,,20241
PORT,150,62378D,Lecture,4,19,VPD,107,,,20241
PORT,175,62377D,Lecture,8,19,DMC,254,,,20241
POSC,110,51910R,Lecture,123,125,THH,201,,,20241
POSC,110,51911R,Discussion,25,25,THH,106,,,20241
POSC,110,51912R,Discussion,24,25,DMC,256,,,20241
POSC,110,51914R,Discussion,24,25,LVL,13,,,20241
POSC,110,51925R,Discussion,25,25,DMC,257,,,20241
POSC,110,51928R,Discussion,25,25,DMC,160,,,20241
POSC,248,51940R,Lecture,100,100,SAL,101,,,20241
POSC,248,51941R,Discussion,23,25,DMC,210,,,20241
POSC,248,51942R,Discussion,26,26,KDC,241,,,20241
POSC,248,51943R,Discussion,25,25,THH,114,,,20241
POSC,248,51944R,Discussion,26,26,DMC,154,,,20241
POSC,322,10421D,Lecture,19,20,THH,117,,,20241
POSC,323,51960R,Lecture,80,80,SLH,102,Great Races from the Senate to the White House,,20241
POSC,325,52083R,Lecture,49,49,DMC,150,,,20241
POSC,326,42225D,Lecture,82,80,TBA,,,2,20241
POSC,334,51970R,Lecture,44,48,DMC,100,,,20241
POSC,345,51949R,Lecture,46,74,LVL,17,,,20241
POSC,347,51987R,Lecture,36,38,LVL,16,,,20241
POSC,371,52010R,Lecture,85,85,WPH,B27,,,20241
POSC,390,52115D,Lecture,1,1,OFFICE,,,4,20241
POSC,390,52116D,Lecture,1,1,OFFICE,,,1,20241
POSC,392,52030D,Lecture,8,48,SOS,B38,,,20241
POSC,395,52040D,Lecture,15,50,TBA,,,2,20241
POSC,395,52045D,Lecture,10,20,TBA,,,2,20241
POSC,395,52047D,Lecture,2,15,TBA,,,4,20241
POSC,398,52050D,Lecture,21,25,DMC,151,,1,20241
POSC,398,52053D,Lecture,4,25,DMC,152,,2,20241
POSC,398,52056D,Lecture,1,25,DMC,156,,4,20241
POSC,432,52090R,Lecture,41,50,DMC,102,,,20241
POSC,439,52105R,Lecture,81,81,MRF,340,Fixing American Democracy,,20241
POSC,439,52141R,Lecture,19,19,LVL,16,Sexuality and Politics,,20241
POSC,439,52155R,Lecture,18,19,DMC,108,US Political and Legal Systems,,20241
POSC,444,52110R,Lecture,27,27,DMC,109,,,20241
POSC,449,52120R,Lecture,20,20,DMC,158,,,20241
POSC,456,52137R,Lecture,18,19,LVL,16,,,20241
POSC,469,52150R,Lecture,19,19,DMC,200,Politics of Food,,20241
POSC,469,52152R,Lecture,20,20,DMC,154,The Concept of Soft Power in Political Science and Internati onal Relations,,20241
POSC,469,52153R,Lecture,19,19,THH,B10,Electoral Institutions and Reforms,,20241
POSC,479,52160R,Lecture,13,19,DMC,111,,,20241
POSC,490,52170D,Lecture,4,25,OFFICE,,,2,20241
POSC,490,52175D,Lecture,4,5,OFFICE,,,4,20241
POSC,490,52169D,Lecture,8,27,DMC,200,,1,20241
PSYC,100,52430R,Lecture,196,200,THH,201,,,20241
PSYC,100,52431R,Lab,24,25,KAP,164,,,20241
PSYC,100,52432R,Lab,25,25,KAP,164,,,20241
PSYC,100,52433R,Lab,23,25,DMC,109,,,20241
PSYC,100,52434R,Lab,25,25,DMC,109,,,20241
PSYC,100,52435R,Lab,25,25,WPH,207,,,20241
PSYC,100,52436R,Lab,25,25,DMC,160,,,20241
PSYC,100,52437R,Lab,24,25,KAP,113,,,20241
PSYC,100,52438R,Lab,25,25,KAP,113,,,20241
PSYC,100,52410R,Lecture,195,200,THH,201,,,20241
PSYC,100,52411R,Lab,24,25,KAP,113,,,20241
PSYC,100,52412R,Lab,24,25,KAP,147,,,20241
PSYC,100,52413R,Lab,25,25,WPH,B26,,,20241
PSYC,100,52414R,Lab,24,25,KAP,167,,,20241
PSYC,100,52415R,Lab,23,25,KAP,167,,,20241
PSYC,100,52416R,Lab,25,25,GFS,228,,,20241
PSYC,100,52417R,Lab,25,25,GFS,229,,,20241
PSYC,100,52418R,Lab,25,25,WPH,B26,,,20241
PSYC,100,52400R,Lecture,194,200,SAL,101,,,20241
PSYC,100,52401R,Lab,22,25,KAP,166,,,20241
PSYC,100,52402R,Lab,24,25,GFS,221,,,20241
PSYC,100,52403R,Lab,25,25,GFS,221,,,20241
PSYC,100,52404R,Lab,25,25,KAP,166,,,20241
PSYC,100,52405R,Lab,24,25,KAP,147,,,20241
PSYC,100,52406R,Lab,25,25,KAP,165,,,20241
PSYC,100,52407R,Lab,24,25,GFS,229,,,20241
PSYC,100,52408R,Lab,25,25,KAP,165,,,20241
PSYC,165,52440R,Lecture,148,150,THH,202,,,20241
PSYC,165,52442R,Lab,25,25,KAP,165,,,20241
PSYC,165,52444R,Lab,24,25,KAP,113,,,20241
PSYC,165,52445R,Lab,25,25,VHE,214,,,20241
PSYC,165,52446R,Lab,25,25,KAP,159,,,20241
PSYC,165,52447R,Lab,25,25,GFS,107,,,20241
PSYC,165,52448R,Lab,24,25,KAP,113,,,20241
PSYC,215,52480R,Lecture,99,100,THH,201,,,20241
PSYC,215,52491R,Lab,25,25,GFS,213,,,20241
PSYC,215,52494R,Lab,24,25,KAP,167,,,20241
PSYC,215,52498R,Lab,25,25,GFS,107,,,20241
PSYC,215,52499R,Lab,25,25,KAP,166,,,20241
PSYC,274,52495R,Lecture,37,40,SGM,601,,,20241
PSYC,274,52496R,Lab,18,20,SGM,631,,,20241
PSYC,274,52497R,Lab,19,20,SGM,631,,,20241
PSYC,274,52455R,Lecture,27,40,THH,118,,,20241
PSYC,274,52457R,Lab,15,20,SGM,631,,,20241
PSYC,274,52458R,Lab,12,19,LVL,3C,,,20241
PSYC,274,52470R,Lecture,38,40,SGM,601,,,20241
PSYC,274,52471R,Lab,19,20,SGM,631,,,20241
PSYC,274,52472R,Lab,19,20,SGM,631,,,20241
PSYC,274,52478R,Lecture,24,40,THH,118,,,20241
PSYC,274,52479R,Lab,9,20,SGM,631,,,20241
PSYC,274,52486R,Lab,15,20,SGM,631,,,20241
PSYC,274,52475R,Lecture,40,40,THH,118,,,20241
PSYC,274,52476R,Lab,20,20,SGM,631,,,20241
PSYC,274,52477R,Lab,20,20,SGM,631,,,20241
PSYC,274,52490R,Lecture,40,40,DMC,152,,,20241
PSYC,274,52492R,Lab,20,20,SGM,631,,,20241
PSYC,274,52493R,Lab,20,20,SGM,631,,,20241
PSYC,274,52487R,Lecture,37,40,KAP,158,,,20241
PSYC,274,52488R,Lab,20,20,SGM,631,,,20241
PSYC,274,52489R,Lab,17,20,SGM,631,,,20241
PSYC,301,52482R,Lecture-Lab,72,90,SOS,B2,,,20241
PSYC,301,52484R,Lecture-Lab,41,40,DMC,261,,,20241
PSYC,301,52485R,Lecture-Lab,28,40,SGM,601,,,20241
PSYC,304,52503R,Lecture-Lab,16,24,KAP,134,,,20241
PSYC,304,52506R,Lecture-Lab,8,28,WPH,B26,,,20241
PSYC,305,52500R,Lecture,16,60,VPD,105,,,20241
PSYC,305,52501R,Lecture,49,60,VPD,105,,,20241
PSYC,314,52515R,Lecture,5,50,SSL,202,,,20241
PSYC,314,52516R,Lab,4,25,WPH,B36,,,20241
PSYC,314,52517R,Lab,1,25,KOH,208,,,20241
PSYC,314,52520R,Lecture,46,50,DMC,150,,,20241
PSYC,314,52521R,Lab,21,25,KOH,208,,,20241
PSYC,314,52522R,Lab,25,25,KOH,208,,,20241
PSYC,314,52512R,Lecture,47,50,VPD,105,,,20241
PSYC,314,52513R,Lab,23,25,KOH,208,,,20241
PSYC,314,52514R,Lab,24,24,KOH,208,,,20241
PSYC,316,52573R,Lecture,50,50,SSL,202,,,20241
PSYC,316,52574R,Lab,25,25,WPH,B36,,,20241
PSYC,316,52575R,Lab,25,25,WPH,B36,,,20241
PSYC,316,52576R,Lecture,36,50,SGM,601,,,20241
PSYC,316,52577R,Lab,22,25,KOH,208,,,20241
PSYC,316,52578R,Lab,14,25,KOH,208,,,20241
PSYC,316,52536R,Lecture,11,50,KAP,156,,,20241
PSYC,316,52537R,Lab,10,25,WPH,B36,,,20241
PSYC,316,52538R,Lab,1,25,KOH,208,,,20241
PSYC,320,52539R,Lecture,24,25,SGM,601,,,20241
PSYC,326,52535R,Lecture,68,70,SOS,B46,,,20241
PSYC,336,52540R,Lecture-Lab,70,70,THH,210,,,20241
PSYC,336,52541R,Lecture-Lab,70,70,THH,210,,,20241
PSYC,336,52547R,Lecture-Lab,26,70,THH,210,,,20241
PSYC,337,52548R,Lecture-Lab,27,27,SGM,226,,,20241
PSYC,339,52542R,Lecture,75,100,ZHS,159,,,20241
PSYC,339,52543R,Lab,9,25,GFS,222,,,20241
PSYC,339,52544R,Lab,24,25,GFS,223,,,20241
PSYC,339,52545R,Lab,21,25,GFS,107,,,20241
PSYC,339,52546R,Lab,21,25,KAP,166,,,20241
PSYC,353,52551R,Lecture,66,68,VPD,105,,,20241
PSYC,355,52561R,Lecture,119,121,GFS,106,,,20241
PSYC,355,52566R,Lecture,23,40,VPD,106,,,20241
PSYC,355,52570R,Lecture,37,40,VPD,106,,,20241
PSYC,360,52562R,Lecture,56,118,MRF,340,,,20241
PSYC,360,52565R,Lecture,38,58,GFS,101,,,20241
PSYC,360,52568R,Lecture,46,46,KAP,156,,,20241
PSYC,361,52560R,Lecture,41,41,GFS,207,,,20241
PSYC,365,52569R,Lecture,15,40,KAP,158,,,20241
PSYC,367,52600R,Lecture,60,60,SOS,B46,,,20241
PSYC,372,52571R,Lecture,25,25,KAP,156,,,20241
PSYC,380,52585D,Lecture,14,25,GFS,107,,,20241
PSYC,406,38861R,Lecture,27,27,THH,121,,,20241
PSYC,426,52589R,Lecture,36,36,WPH,106,,,20241
PSYC,427,52590R,Lecture,17,25,DMC,210,,,20241
PSYC,432,52667R,Lecture,20,20,MRF,206,,,20241
PSYC,437,52553R,Lecture,25,25,GFS,222,,,20241
PSYC,439,52555R,Lecture,28,25,KAP,158,,,20241
PSYC,450,52556R,Lecture,23,25,LVL,13,,,20241
PSYC,452,52558R,Lecture,24,25,SGM,226,,,20241
PSYC,454,52559R,Lecture,26,25,DMC,210,,,20241
PSYC,462,52658R,Lecture,25,25,SGM,226,,,20241
PSYC,464,52659R,Lecture,29,25,MRF,229,,,20241
PSYC,467,52662R,Lecture,25,25,KAP,165,,,20241
PSYC,468,52666R,Lecture,35,32,THH,214,,,20241
PSYC,480,52650D,Lecture,12,20,WPH,B26,,,20241
PSYC,490,52651D,Lecture,1,10,OFFICE,,,2,20241
PSYC,490,52653D,Lecture,2,2,OFFICE,,,1,20241
PSYC,499,52725R,Lecture,14,25,KAP,164,Historical and Theoretical Foundations of Cognitive Behavior Therapy,4,20241
PSYC,499,52726R,Lecture,9,25,KAP,167,"Psychology of Risk Communication and Risk Prevention: Promoting Health, Safety, and Sustainability",4,20241
PSYC,502,52531D,Lecture-Lab,2,15,KAP,166,,,20241
PSYC,503,52664D,Lecture-Lab,16,20,THH,213,,,20241
PSYC,504,52530D,Lecture,12,15,VHE,210,,,20241
PSYC,505,52680D,Lecture,13,22,ONLINE,,,,20241
PSYC,505,52681D,Lecture,11,22,ONLINE,,,,20241
PSYC,517,52683D,Lecture,6,16,HED,103,,,20241
PSYC,517,52799D,Lecture,12,15,ONLINE,,,,20241
PSYC,521,52685D,Lecture,4,15,LVL,3Y,,,20241
PSYC,521,52950D,Lecture,9,10,ONLINE,,,,20241
PSYC,523,52779D,Lecture,16,20,VHE,214,,,20241
PSYC,523,52798D,Lecture,6,15,ONLINE,,,,20241
PSYC,523,52951D,Lecture,5,10,ONLINE,,,,20241
PSYC,531,52692D,Lecture,11,15,GFS,201,,,20241
PSYC,532,29973D,Lecture,38,40,DMC,101,,,20241
PSYC,535,52693D,Lecture,10,16,DMC,204,,,20241
PSYC,536,52698D,Lecture,10,16,WPH,104,,,20241
PSYC,537,52697D,Lecture,10,15,DMC,104,,,20241
PSYC,539,52696D,Lecture,10,15,KAP,141,,,20241
PSYC,546,52730D,Lecture,19,19,OFFICE,,,,20241
PSYC,550A,52772D,Lecture,13,22,ONLINE,,,,20241
PSYC,550A,52774D,Lecture,11,22,ONLINE,,,,20241
PSYC,551,52731D,Lecture,11,15,SGM,601,,,20241
PSYC,552,52684D,Lecture,15,22,ONLINE,,,,20241
PSYC,552,52782D,Lecture,12,22,ONLINE,,,,20241
PSYC,556,52778D,Lecture,4,15,GFS,213,,,20241
PSYC,565,52759D,Lecture,15,15,ONLINE,,,,20241
PSYC,565,52788D,Lecture,10,22,ONLINE,,,,20241
PSYC,566,52767D,Lecture,4,15,ONLINE,,,,20241
PSYC,577,52713D,Lecture,18,20,DMC,210,,,20241
PSYC,578,52690D,Lecture,14,16,ONLINE,,,,20241
PSYC,578,52770D,Lecture,17,20,KAP,113,,,20241
PSYC,586,38961D,Lecture,3,15,SOS,B50,,,20241
PSYC,587,52699D,Lecture,10,16,KAP,159,,2,20241
PSYC,587,52700D,Lecture,10,16,WPH,104,,2,20241
PSYC,589,48096D,Lecture,82,130,OFFICE,,,,20241
PSYC,590,52665D,Lecture,0,10,OFFICE,,,1,20241
PSYC,590,52735D,Lecture,1,10,OFFICE,,,1,20241
PSYC,590,52749D,Lecture,0,10,OFFICE,,,1,20241
PSYC,591,52762D,Lecture,23,31,,,,4,20241
PSYC,591,52768D,Lecture,8,22,ONLINE,,,4,20241
PSYC,591,52786D,Lecture,7,22,ONLINE,,,4,20241
PSYC,591,52952D,Lecture,1,10,OFFICE,,,2,20241
PSYC,592,52674D,Lecture,23,31,THH,215,,,20241
PSYC,592,52764D,Lecture,6,22,ONLINE,,,,20241
PSYC,592,52765D,Lecture,10,22,ONLINE,,,,20241
PSYC,592,52776D,Lecture,6,22,ONLINE,,,,20241
PSYC,592,52777D,Lecture,8,22,ONLINE,,,,20241
PSYC,594A,52734D,Lecture,0,20,,,,,20241
PSYC,594A,52736D,Lecture,9,15,OFFICE,,,,20241
PSYC,594B,52737D,Lecture,3,15,OFFICE,,,,20241
PSYC,594B,52750D,Lecture,0,20,OFFICE,,,,20241
PSYC,594Z,52738D,Lecture,5,15,OFFICE,,,,20241
PSYC,595,52722D,Lecture,5,10,SGM,1030L,,,20241
PSYC,595,52723D,Lecture,4,9,SGM,1030D,,,20241
PSYC,597,52744D,Lecture,2,5,OFFICE,,,1,20241
PSYC,597,52745D,Lecture,0,3,OFFICE,,,1,20241
PSYC,597B,52741D,Lecture,10,15,DMC,204,,,20241
PSYC,612,52732D,Lecture,15,15,SGM,807,,,20241
PSYC,612,52742D,Lecture,8,24,GFS,107,,,20241
PSYC,616,52743D,Lecture,3,12,ZHS,360,,,20241
PSYC,619,52756D,Lecture,8,10,SGM,1030L,,,20241
PSYC,691B,52783D,Lecture,4,10,TBA,,,,20241
PSYC,695,52712D,Lecture,4,9,SGM,1030N,,,20241
PSYC,695,52784D,Lecture,4,10,SGM,1030N,,,20241
PSYC,695,52787D,Lecture,3,9,SGM,1030N,,,20241
PSYC,695,52789D,Lecture,0,10,SGM,1030D,,,20241
PSYC,695,52791D,Lecture,3,9,SGM,1030D,,,20241
PSYC,696,52661D,Lecture,20,40,OFFICE,,,,20241
PSYC,790,52790D,Lecture,16,40,OFFICE,,,,20241
PSYC,794A,52792D,Lecture,7,15,OFFICE,,,,20241
PSYC,794B,52793D,Lecture,4,20,OFFICE,,,,20241
PSYC,794C,52794D,Lecture,11,10,OFFICE,,,,20241
PSYC,794D,52795D,Lecture,4,10,OFFICE,,,,20241
PSYC,794Z,52796D,Lecture,4,15,OFFICE,,,,20241
QBIO,105,12950D,Lecture,31,42,RRI,101,,,20241
QBIO,110,12978R,Lecture,46,60,RRI,101,,,20241
QBIO,110,12952R,Discussion,46,60,RRI,101,,,20241
QBIO,115,12983R,Lecture,14,25,RRI,321,,,20241
QBIO,115,12984R,Discussion,14,25,RRI,421,,,20241
QBIO,305,12961R,Lecture,73,74,ZHS,352,,,20241
QBIO,305,12953R,Discussion,22,22,RRI,321,,,20241
QBIO,305,12958R,Discussion,25,26,RRI,321,,,20241
QBIO,305,12959R,Discussion,26,26,RRI,301,,,20241
QBIO,305,12979R,Lecture,28,48,DMC,100,,,20241
QBIO,305,12962R,Discussion,14,20,RRI,301,,,20241
QBIO,305,12963R,Discussion,14,20,RRI,421,,,20241
QBIO,305,12951R,Lecture,62,62,KDC,235,,,20241
QBIO,305,12965R,Discussion,21,21,RRI,301,,,20241
QBIO,305,12971R,Discussion,23,23,RRI,301,,,20241
QBIO,305,12981R,Discussion,18,18,RRI,301,,,20241
QBIO,310,12955R,Lecture,34,42,THH,118,,,20241
QBIO,310,12956R,Discussion,19,21,RRI,421,,,20241
QBIO,310,12974R,Discussion,15,21,RRI,421,,,20241
QBIO,401,12987R,Lecture,13,25,RRI,301,,,20241
