DEP_ID,CRS_NUM,SCT_ID,SCT_TYPE,SCT_REG,SCT_SEATS,SCT_BUILD,SCT_ROOM,SCT_TITLE,SCT_UNITS
MPST,163,45924R,Lab,15,15,RHM,104,,
MPST,253,45925D,Lecture,1,15,AES,,,
MPST,253,45930D,Lecture,0,15,RHM,104,,
MPST,253,45935D,Lecture,0,15,RHM,104,,
MPST,253,45940D,Lecture,0,15,RHM,104,,
MPST,253,45945D,Lecture,1,15,RHM,104,,
MPST,300,45955D,Lecture,0,30,RHM,104,,
MPST,300,45960D,Lecture,1,30,RHM,104,,
MPST,300,45965D,Lecture,1,30,RHM,104,,
MPST,300,45970D,Lecture,6,30,RHM,104,,
MPST,300,45975D,Lecture,3,30,RHM,104,,
MPST,301,45980D,Lecture,1,30,RHM,104,,
MPST,301,45985D,Lecture,0,30,RHM,104,,
MPST,301,45990D,Lecture,1,30,RHM,104,,
MPST,301,45995D,Lecture,5,30,RHM,104,,
MPST,301,46000D,Lecture,1,30,RHM,104,,
MPST,353,46005D,Lecture,0,15,AES,,,
MPST,353,46010D,Lecture,1,15,RHM,104,,
MPST,353,46015D,Lecture,1,15,RHM,104,,
MPST,353,46020D,Lecture,3,15,RHM,104,,
MPST,353,46025D,Lecture,0,15,RHM,104,,
MPST,453,46060D,Lecture,0,15,AES,,,
MPST,453,46065D,Lecture,0,15,RHM,104,,
MPST,453,46070D,Lecture,0,15,RHM,104,,
MPST,453,46075D,Lecture,2,15,RHM,104,,
MPST,453,46080D,Lecture,0,15,RHM,104,,
MPST,490,46125D,Lecture,0,10,RHM,104,,
MPST,501,46135D,Lecture,0,30,RHM,104,,
MPST,501,46140D,Lecture,0,30,RHM,104,,
MPST,501,46145D,Lecture,1,30,RHM,104,,
MPST,501,46150D,Lecture,2,30,RHM,104,,
MPST,501,46155D,Lecture,1,30,RHM,104,,
MPST,553,46185D,Lecture,2,30,RHM,104,,
MPST,553,46190D,Lecture,2,30,RHM,104,,
MPST,553,46195D,Lecture,5,30,RHM,104,,
MPST,553,46200D,Lecture,6,30,RHM,104,,
MPST,553,46205D,Lecture,4,30,RHM,104,,
MPST,554,46208D,Lecture,8,30,RHM,104,,
MPST,590,46210D,Lecture,0,30,RHM,104,,
MPST,653,46220D,Lecture,0,30,RHM,104,,
MPST,653,46225D,Lecture,1,30,RHM,104,,
MPST,653,46230D,Lecture,1,30,RHM,104,,
MPST,653,46235D,Lecture,1,30,RHM,104,,
MPST,653,46240D,Lecture,5,30,RHM,104,,
MPST,754,46255D,Lecture,0,5,RHM,104,,
MPST,790,46260D,Lecture,0,10,RHM,104,,
MPVA,141,46320R,Lecture,12,12,MUS,208,,
MPVA,141,46321R,Lecture,12,12,MUS,208,,
MPVA,141,46322R,Lecture,12,12,MUS,208,,
MPVA,141,46323R,Lecture,10,12,MUS,208,,
MPVA,153,46330D,Lecture,3,25,MUS,106,,
MPVA,253,46360D,Lecture,10,25,MUS,106,,
MPVA,260,46363D,Lecture,9,19,THH,207,,
MPVA,261,46364D,Lecture,15,19,THH,213,,
MPVA,300,46378D,Lecture,0,60,RHM,104,,
MPVA,301,46385D,Lecture,5,30,RHM,104,,
MPVA,301,46388D,Lecture,4,50,RHM,104,,
MPVA,301,46391D,Lecture,10,25,MUS,211,,
MPVA,301,46394D,Lecture,5,30,RHM,104,,
MPVA,353,46400D,Lecture,3,25,MUS,106,,
MPVA,405,46429D,Lecture,5,40,MUS,105,,
MPVA,406,46432D,Lecture,2,15,RHM,104,,
MPVA,407,46435D,Lecture,0,15,MUS,105,,
MPVA,412,46440D,Lecture,4,20,AES,,,
MPVA,453,46467D,Lecture,5,25,MUS,106,,
MPVA,490,46486D,Lecture,0,30,RHM,104,,
MPVA,499,46491D,Lecture,2,12,MUS,105,,2
MPVA,499,46492D,Lecture,6,10,MUS,204,,2
MPVA,501,46495D,Lecture,2,30,RHM,104,,
MPVA,501,46498D,Lecture,2,30,RHM,104,,
MPVA,501,46501D,Lecture,0,20,MUS,211,,
MPVA,540,46510D,Lecture,7,8,MUS,303,,
MPVA,542,46516D,Lecture,5,15,MUS,303,,
MPVA,553,46521D,Lecture,12,30,RHM,104,,
MPVA,554,46531D,Lecture,3,25,RHM,104,,
MPVA,562,46543D,Lecture,2,8,MUS,208,,
MPVA,590,46548D,Lecture,0,20,RHM,104,,
MPVA,653,46570D,Lecture,5,30,RHM,104,,
MPVA,790,46595D,Lecture,1,10,RHM,104,,
MPWP,153,46630D,Lecture,0,15,BMH,100,,
MPWP,153,46633D,Lecture,0,12,MUS,105,,
MPWP,153,46636D,Lecture,2,12,BMH,200,,
MPWP,153,46639D,Lecture,0,15,AES,,,
MPWP,153,46642D,Lecture,0,12,MUS,303,,
MPWP,153,46645D,Lecture,3,15,AES,,,
MPWP,153,46648D,Lecture,0,15,MUS,105,,
MPWP,153,46651D,Lecture,0,15,AES,,,
MPWP,153,46654D,Lecture,0,15,MUS,106,,
MPWP,153,46657D,Lecture,0,15,BMH,100,,
MPWP,253,46690D,Lecture,1,15,BMH,100,,
MPWP,253,46693D,Lecture,1,12,MUS,105,,
MPWP,253,46696D,Lecture,2,12,BMH,200,,
MPWP,253,46699D,Lecture,0,15,AES,,,
MPWP,253,46702D,Lecture,0,12,MUS,303,,
MPWP,253,46705D,Lecture,1,15,AES,,,
MPWP,253,46708D,Lecture,1,15,MUS,105,,
MPWP,253,46711D,Lecture,1,15,AES,,,
MPWP,253,46714D,Lecture,0,15,MUS,106,,
MPWP,253,46717D,Lecture,0,15,BMH,100,,
MPWP,300,46720D,Lecture,0,30,MUS,317,,
MPWP,300,46723D,Lecture,0,30,MUS,317,,
MPWP,300,46726D,Lecture,1,30,MUS,317,,
MPWP,300,46729D,Lecture,1,30,MUS,317,,
MPWP,300,46732D,Lecture,0,30,MUS,317,,
MPWP,300,46735D,Lecture,3,30,MUS,317,,
MPWP,300,46738D,Lecture,0,30,MUS,317,,
MPWP,300,46741D,Lecture,0,30,MUS,317,,
MPWP,300,46744D,Lecture,0,30,MUS,317,,
MPWP,300,46747D,Lecture,0,30,MUS,317,,
MPWP,301,46750D,Lecture,0,30,MUS,317,,
MPWP,301,46753D,Lecture,2,30,MUS,317,,
MPWP,301,46756D,Lecture,0,30,MUS,317,,
MPWP,301,46759D,Lecture,0,30,MUS,317,,
MPWP,301,46762D,Lecture,0,30,MUS,317,,
MPWP,301,46765D,Lecture,1,30,MUS,317,,
MPWP,301,46768D,Lecture,1,30,MUS,317,,
MPWP,301,46771D,Lecture,0,30,MUS,317,,
MPWP,301,46774D,Lecture,0,30,MUS,317,,
MPWP,301,46777D,Lecture,0,30,MUS,317,,
MPWP,353,46780D,Lecture,0,15,BMH,100,,
MPWP,353,46783D,Lecture,0,12,MUS,105,,
MPWP,353,46786D,Lecture,2,12,BMH,200,,
MPWP,353,46789D,Lecture,1,15,AES,,,
MPWP,353,46792D,Lecture,2,12,MUS,303,,
MPWP,353,46795D,Lecture,1,15,AES,,,
MPWP,353,46798D,Lecture,1,15,MUS,105,,
MPWP,353,46801D,Lecture,0,15,AES,,,
MPWP,353,46804D,Lecture,1,15,MUS,106,,
MPWP,353,46807D,Lecture,0,15,BMH,100,,
MPWP,453,46850D,Lecture,1,15,BMH,100,,
MPWP,453,46853D,Lecture,1,12,MUS,105,,
MPWP,453,46856D,Lecture,1,12,BMH,200,,
MPWP,453,46859D,Lecture,0,15,AES,,,
MPWP,453,46862D,Lecture,2,12,MUS,303,,
MPWP,453,46865D,Lecture,0,15,AES,,,
MPWP,453,46868D,Lecture,0,15,MUS,105,,
MPWP,453,46871D,Lecture,1,15,AES,,,
MPWP,453,46874D,Lecture,1,15,MUS,106,,
MPWP,453,46877D,Lecture,1,15,BMH,100,,
MPWP,490,46886D,Lecture,0,10,MUS,317,,
MPWP,501,46890D,Lecture,0,30,MUS,317,,
MPWP,501,46893D,Lecture,0,30,MUS,317,,
MPWP,501,46896D,Lecture,0,30,MUS,317,,
MPWP,501,46899D,Lecture,1,30,MUS,317,,
MPWP,501,46902D,Lecture,0,30,MUS,317,,
MPWP,501,46905D,Lecture,0,30,MUS,317,,
MPWP,501,46908D,Lecture,0,30,MUS,317,,
MPWP,501,46911D,Lecture,1,30,MUS,317,,
MPWP,501,46914D,Lecture,0,30,MUS,317,,
MPWP,501,46917D,Lecture,1,30,MUS,317,,
MPWP,551,46924D,Lecture,0,10,AES,,,
MPWP,551,46927D,Lecture,0,10,AES,,,
MPWP,551,46930D,Lecture,1,10,MUS,105,,
MPWP,551,46933D,Lecture,0,10,MUS,105,,
MPWP,551,46936D,Lecture,2,10,BMH,100,,
MPWP,551,46939D,Lecture,0,10,MUS,303,,
MPWP,551,46942D,Lecture,2,10,MUS,106,,
MPWP,551,46945D,Lecture,1,10,BMH,100,,
MPWP,551,46948D,Lecture,0,10,BMH,200,,
MPWP,551,46951D,Lecture,3,10,AES,,,
MPWP,553,46984D,Lecture,3,30,MUS,317,,
MPWP,553,46987D,Lecture,5,30,MUS,317,,
MPWP,553,46990D,Lecture,1,30,MUS,317,,
MPWP,553,46993D,Lecture,6,30,MUS,317,,
MPWP,553,46996D,Lecture,2,30,MUS,317,,
MPWP,553,46999D,Lecture,1,30,MUS,317,,
MPWP,553,47002D,Lecture,3,30,MUS,317,,
MPWP,553,47005D,Lecture,3,30,MUS,317,,
MPWP,553,47008D,Lecture,2,30,MUS,317,,
MPWP,553,47011D,Lecture,3,30,MUS,317,,
MPWP,554,47015D,Lecture,6,30,MUS,317,,
MPWP,590,47020D,Lecture,0,30,MUS,317,,
MPWP,653,47030D,Lecture,1,30,MUS,317,,
MPWP,653,47033D,Lecture,0,30,MUS,317,,
MPWP,653,47036D,Lecture,1,30,MUS,317,,
MPWP,653,47039D,Lecture,1,30,MUS,317,,
MPWP,653,47042D,Lecture,2,30,MUS,317,,
MPWP,653,47045D,Lecture,1,30,MUS,317,,
MPWP,653,47048D,Lecture,1,30,MUS,317,,
MPWP,653,47051D,Lecture,1,30,MUS,317,,
MPWP,653,47054D,Lecture,2,30,MUS,317,,
MPWP,653,47057D,Lecture,0,30,MUS,317,,
MPWP,754,47060D,Lecture,2,5,MUS,317,,
MPWP,790,47065D,Lecture,0,10,MUS,317,,
MUSC,102,47203R,Lecture,57,150,THH,202,,
MUSC,105,47205R,Lecture,9,60,BMH,100,,
MUSC,115,47208R,Lecture,97,100,BMH,100,,
MUSC,200,47213R,Lecture,118,150,THH,202,,
MUSC,210,47216R,Lecture,73,150,THH,202,,
MUSC,215,52480R,Lecture,62,62,THH,201,,
MUSC,215,52491R,Lab,16,18,DMC,158,,
MUSC,215,52494R,Lab,17,18,KAP,167,,
MUSC,215,52498R,Lab,11,18,VHE,206,,
MUSC,215,52499R,Lab,18,18,KAP,166,,
MUSC,250,47220R,Lecture,25,60,KDC,240,,
MUSC,255,47223R,Lecture,10,25,TMC,,,
MUSC,255,47224R,Lecture,17,25,TMC,,,
MUSC,255,47225R,Lecture,11,25,TMC,,,
MUSC,255,47226R,Lecture,9,25,TMC,,,
MUSC,255,47227R,Lecture,15,25,TMC,,,
MUSC,320,47229R,Lecture,148,150,THH,202,,
MUSC,355,47234R,Lecture,25,25,TMC,,,
MUSC,355,47235R,Lecture,10,25,TMC,,,
MUSC,372,47240R,Lecture,20,70,TMC,,,
MUSC,374,47245R,Lecture,92,140,MRF,340,,
MUSC,424,47255R,Lecture,25,70,TMC,,,
MUSC,455,47263R,Lecture,7,25,TMC,,,
MUSC,455,47264D,Lecture,13,15,TMC,,,
MUSC,470,47272D,Lecture,15,20,TMC,200,,
MUSC,475,47274D,Lecture,8,25,MUS,204,,
MUSC,480,47275D,Lecture,29,35,BMH,100,,
MUSC,496,47277D,Lecture,64,80,BMH,100,,
MUSC,498,47280D,Lecture,0,25,MUS,317,,
MUSC,598,47286D,Lecture,2,25,MUS,317,,
MUSC,798,47294D,Lecture,2,25,MUS,317,,
MUSC,800,47297D,Lecture,14,40,MUS,317,,
SCOR,403,42301D,Lecture,19,,TMC,,,
SCOR,405,42303D,Lecture,4,20,TMC,,,
SCOR,490,42310D,Lecture,0,10,TMC,118,,
SCOR,501,42320D,Lecture,2,10,TMC,118,,
SCOR,502,42323D,Lecture,19,20,TMC,118,,
SCOR,502,42324D,Lab,19,20,TMC,,,
SCOR,503B,42329D,Lecture,19,20,TMC,,,
SCOR,504B,42335D,Lecture,19,20,TMC,,,
SCOR,505B,42341D,Lecture,19,20,TMC,,,
SCOR,509,42349D,Lecture,19,20,TMC,,,
SCOR,511B,42354D,Lecture,19,20,TMC,,,
SCOR,512,42357D,Lecture,19,20,TMC,,,
SCOR,521B,42368D,Lecture,19,20,TMC,,,
SCOR,523B,42376D,Lecture,19,20,TMC,,,
SCOR,590,42385D,Lecture,0,30,TMC,118,,
SCOR,790,42397D,Lecture,0,30,TMC,118,,
NURS,500,69000D,Lecture,18,19,VAC,,,
NURS,501,69001D,Lecture,7,11,VAC,,,
NURS,501,69002D,Lecture,12,14,VAC,,,
NURS,502,69003D,Lecture,9,10,VAC,,,
NURS,502,69005D,Lecture,6,11,VAC,,,
NURS,503,69006D,Lecture,5,11,VAC,,,
NURS,503,69007D,Lecture,11,13,VAC,,,
NURS,504,69008D,Lecture,13,15,VAC,,,
NURS,505,69010D,Lecture,5,5,VAC,,,
NURS,505,69011D,Lecture,4,4,VAC,,,
NURS,505,69032D,Lecture,4,6,VAC,,,
NURS,505,69033D,Lecture,3,5,VAC,,,
NURS,507,69012D,Lecture,9,9,VAC,,,
NURS,507,69013D,Lecture,10,11,VAC,,,
NURS,600,69014D,Lecture,9,10,VAC,,,
NURS,600,69015D,Lecture,10,11,VAC,,,
NURS,601,69016D,Lecture,7,7,VAC,,,
NURS,601,69017D,Lecture,6,7,VAC,,,
NURS,601,69031D,Lecture,6,7,VAC,,,
NURS,602,69018D,Lecture,8,8,VAC,,,
NURS,602,69019D,Lecture,10,10,VAC,,,
NURS,603,69020D,Lecture,15,15,VAC,,,
NURS,604,69021D,Lecture,4,5,VAC,,,
NURS,604,69022D,Lecture,9,9,VAC,,,
NURS,604,69023D,Lecture,6,6,VAC,,,
NURS,605,69024D,Lecture,16,16,VAC,,,
NURS,606,69025D,Lecture,10,15,VAC,,,
NURS,606,69026D,Lecture,15,15,VAC,,,
NURS,607,69027D,Lecture,12,12,VAC,,,
NURS,607,69028D,Lecture,6,9,VAC,,,
NURS,608,69029D,Lecture,8,8,VAC,,,
NURS,608,69030D,Lecture,5,5,VAC,,,
NURS,608,69034D,Lecture,5,5,VAC,,,
OT,100,48019R,Lecture,41,98,SOS,,,
OT,100,48020R,Discussion,5,20,DMC,109,,
OT,100,48023R,Discussion,3,20,KAP,137,,
OT,100,48024R,Discussion,1,20,GFS,112,,
OT,100,48025R,Discussion,5,20,THH,207,,
OT,100,48026R,Discussion,5,20,GFS,111,,
OT,100,48029R,Discussion,6,20,DMC,206,,
OT,100,48036R,Discussion,4,20,SOS,,,
OT,100,48037R,Discussion,3,20,DMC,257,,
OT,100,48038R,Discussion,9,20,DMC,109,,
OT,101,47906R,Lecture-Discussion,40,40,VPD,106,,
OT,101,48022R,Lecture-Discussion,28,28,GFS,107,,
OT,105,10701R,Lecture-Discussion,25,25,KAP,158,,
OT,200,47702R,Lecture-Lab,75,75,SLH,102,,
OT,213,47711R,Lecture,39,56,SOS,,,
OT,220,47701R,Lecture,15,50,SGM,601,,
OT,220,47700R,Lecture,36,50,VPD,105,,
OT,250,47703R,Lecture,10,35,VPDLL101,,,
OT,250,47704R,Lecture,44,50,THH,212,,
OT,251,47710R,Lecture,45,45,THH,212,,
OT,260,47706R,Lecture-Lab,35,35,CHP,224,,
OT,280,47905R,Lecture,35,35,DMC,101,,
OT,300,47802R,Lecture,6,50,DMC,100,,
OT,310,47713R,Lecture,17,45,WPH,102,,
OT,310,47715R,Lecture,20,30,THH,215,,
OT,312,47726R,Lecture,14,40,GFS,118,,
OT,340,47727R,Lecture,40,40,THH,114,,
OT,350,47721R,Lecture,10,37,DMC,261,,
OT,370,48021R,Lecture,7,28,SOS,,,
OT,490,47780R,Lecture,0,15,OFFICE,,,
OT,490,47791D,Lecture,0,5,OFFICE,,,
OT,490,47792D,Lecture,0,15,OFFICE,,,
OT,500A,47799D,Lecture,0,5,OFFICE,,,
OT,500A,47800D,Lecture,0,7,OFFICE,,,
OT,500A,47801D,Lecture,0,5,OFFICE,,,
OT,500B,47803R,Lecture,18,25,CHP,225,,
OT,500B,47809D,Lecture,0,39,OFFICE,,,
OT,500B,47810D,Lecture,0,40,OFFICE,,,
OT,500B,47811D,Lecture,0,39,OFFICE,,,
OT,500B,47812D,Lecture,0,40,OFFICE,,,
OT,500C,47805D,Lecture,4,10,OFFICE,,,
OT,500C,47827D,Lecture,0,10,OFFICE,,,
OT,501,47732R,Lecture,37,37,CHP,111,,
OT,501,47734R,Lab,19,19,CHP,109,,
OT,501,47735R,Lab,18,18,CHP,139,,
OT,501,47815R,Lecture,40,40,CHP,109,,
OT,501,47816R,Lab,20,20,CHP,109,,
OT,501,47817R,Lab,20,20,CHP,109,,
OT,502,47733R,Lecture,34,37,CHP,112,,
OT,502,47740R,Lab,16,19,CHP,112,,
OT,502,47741R,Lab,18,18,CHP,112,,
OT,502,47818R,Lecture,37,39,CHP,112,,
OT,502,47819R,Lab,18,19,CHP,112,,
OT,502,47820R,Lab,19,20,,,,
OT,503,47744R,Lecture,35,36,CHP,,,
OT,503,47746R,Lab,18,18,CHP,,,
OT,503,47747R,Lab,17,18,CHP,,,
OT,503,47821R,Lecture,37,39,CHP,,,
OT,503,47822R,Lab,19,19,CHP,,,
OT,503,47823R,Lab,18,20,CHP,,,
OT,504,47728R,Lecture,33,36,CHP,111,,
OT,504,47729R,Lab,17,18,CHP,139,,
OT,504,47730R,Lab,16,18,CHP,139,,
OT,504,47824R,Lecture,38,39,CHP,109,,
OT,504,47825R,Lab,18,19,CHP,109,,
OT,504,47826R,Lab,20,20,CHP,139,,
OT,509,47806R,Lecture-Discussion,8,10,,,,
OT,517,48078R,Lecture-Discussion,37,37,CHP,224,,
OT,517,48079R,Lecture-Discussion,33,37,CHP,225,,
OT,517,48080R,Lecture-Discussion,35,36,CHP,224,,
OT,517,48081R,Lecture-Discussion,33,36,CHP,225,,
OT,521,47748R,Lecture-Discussion,36,37,CHP,109,,
OT,521,47749R,Lecture-Discussion,37,37,CHP,109,,
OT,521,47750R,Lecture-Discussion,32,36,CHP,111,,
OT,521,47759R,Lecture-Discussion,34,36,CHP,111,,
OT,526,47754R,Lecture,36,37,CHP,111,,
OT,526,47756R,Lecture,34,37,CHP,224,,
OT,526,47768R,Lecture,36,37,CHP,,,
OT,526,47770R,Lecture,33,37,CHP,111,,
OT,536,47912R,Lecture-Discussion,18,25,CHP,111,,
OT,540,47914R,Lecture,18,22,CHP,139,,
OT,550,47836R,Lecture,4,30,ONLINE,,,
OT,551,47837R,Lecture,17,30,ONLINE,,,
OT,562,47924R,Lecture,14,40,CHP,111,,
OT,566,47922R,Lecture,22,30,ONLINE,,,
OT,569,47841R,Lecture,20,40,ONLINE,,,
OT,570,47839R,Lecture,4,25,CHP,139,,
OT,573,47936R,Lecture,19,38,CHP,139,,
OT,574,47842R,Lecture,32,32,CHP,111,,
OT,574,47843R,Lecture,32,32,,,,
OT,574,47844R,Lecture,23,26,OFFICE,,,
OT,575,47920R,Lecture,21,40,CHP,,,
OT,577,47921R,Lecture,45,45,ONLINE,,,
OT,577,48067R,Lecture,18,36,ONLINE,,,
OT,579,47849R,Lecture-Lab,11,35,CHP,111,,
OT,589,48097D,Lecture,51,130,OFFICE,,,
OT,590,47851D,Lecture,0,10,OFFICE,,,
OT,590,47852D,Lecture,0,5,OFFICE,,,
OT,590,47853D,Lecture,0,5,OFFICE,,,
OT,590,47854D,Lecture,0,5,OFFICE,,,
OT,590,47855D,Lecture,0,5,OFFICE,,,
OT,590,47856D,Lecture,0,5,OFFICE,,,
OT,590,47857D,Lecture,0,5,OFFICE,,,
OT,590,47858D,Lecture,0,5,OFFICE,,,
OT,590,47859D,Lecture,0,5,OFFICE,,,
OT,590,47860D,Lecture,0,5,OFFICE,,,
OT,590,47861D,Lecture,0,5,OFFICE,,,
OT,590,47862D,Lecture,0,5,OFFICE,,,
OT,590,47863D,Lecture,0,5,OFFICE,,,
OT,590,47896D,Lecture,0,5,OFFICE,,,
OT,594A,47865D,Lecture,0,5,OFFICE,,,
OT,594B,47866D,Lecture,0,5,OFFICE,,,
OT,594Z,47867D,Lecture,0,5,OFFICE,,,
OT,596,47910D,Lecture,0,5,OFFICE,,,1
OT,599,47916R,Lecture,1,30,OFFICE,,,2
OT,610,47873D,Lecture,28,30,ONLINE,,,
OT,622,47736R,Lecture-Discussion,36,39,CHP,,,
OT,622,47737R,Lecture-Discussion,39,39,CHP,225,,
OT,622,47738R,Lecture-Discussion,39,39,CHP,,,
OT,622,47739R,Lecture-Discussion,39,39,CHP,225,,
OT,623,47795R,Lecture-Discussion,39,39,CHP,,,
OT,623,47796R,Lecture-Discussion,39,39,CHP,112,,
OT,623,47797R,Lecture-Discussion,35,39,CHP,112,,
OT,623,47798R,Lecture-Discussion,39,39,CHP,,,
OT,636,47708R,Lecture,45,110,OFFCAMPUS,,,1
OT,636,47709R,Lecture,17,40,OFFICE,,,1
OT,638,47864R,Lecture,10,20,ONLINE,,,
OT,648,47881D,Lecture,10,12,CHP,,,
OT,660,47886D,Lecture,7,12,OFFICE,,,
OT,686,47931D,Lecture,2,30,OFFICE,,,
OT,686,47932D,Lecture,6,30,OFFICE,,,
OT,686,47933D,Lecture,5,30,OFFICE,,,
OT,686,47934D,Lecture,0,30,OFFICE,,,
OT,699,47928R,Lecture,3,30,ONLINE,,,4
OT,699,47938R,Lecture,9,30,ONLINE,,,4
OT,710,47807R,Lecture-Discussion,37,37,ONLINE,,,
OT,710,47808R,Lecture-Discussion,37,37,ONLINE,,,
OT,720,47828R,Lecture-Discussion,19,37,CHP,111,,
OT,720,47829R,Lecture-Discussion,37,37,ONLINE,,,
OT,723,47745R,Lecture-Discussion,1,1,OFFICE & ONLINE,,,
OT,723,47751R,Lecture-Discussion,7,7,ONLINE,,,
OT,723,47752R,Lecture-Discussion,6,6,ONLINE,,,
OT,723,47753R,Lecture-Discussion,10,10,ONLINE,,,
OT,723,47755R,Lecture-Discussion,9,9,ONLINE,,,
OT,723,47757R,Lecture-Discussion,9,9,ONLINE,,,
OT,723,47758R,Lecture-Discussion,9,11,ONLINE,,,
OT,723,47760R,Lecture-Discussion,9,10,ONLINE,,,
OT,723,47761R,Lecture-Discussion,4,5,ONLINE,,,
OT,723,47762R,Lecture-Discussion,5,5,ONLINE,,,
OT,723,47763R,Lecture-Discussion,7,7,ONLINE,,,
OT,723,47764R,Lecture-Discussion,5,5,ONLINE,,,
OT,723,47765R,Lecture-Discussion,10,10,ONLINE,,,
OT,723,47766R,Lecture-Discussion,5,5,ONLINE,,,
OT,723,47767R,Lecture-Discussion,6,8,ONLINE,,,
OT,723,47804R,Lecture-Discussion,5,11,ONLINE,,,
OT,723,47813R,Lecture-Discussion,7,8,ONLINE,,,
OT,723,47908R,Lecture-Discussion,10,10,ONLINE,,,
OT,725,47832R,Lecture-Discussion,37,37,ONLINE,,,
OT,725,47833R,Lecture-Discussion,37,37,ONLINE,,,
OT,725,47834R,Lecture-Discussion,37,37,ONLINE,,,
OT,725,47835R,Lecture-Discussion,19,37,CHP,,,
OT,729,47940R,Lecture-Discussion,4,15,ONLINE,,,
OT,790,47893D,Lecture,1,5,OFFICE,,,1
OT,790,47894D,Lecture,0,5,OFFICE,,,1
OT,790,47895D,Lecture,1,5,OFFICE,,,1
OT,790,47897D,Lecture,1,5,OFFICE,,,1
OT,790,47898D,Lecture,0,5,OFFICE,,,1
OT,790,48039D,Lecture,0,5,OFFICE,,,1
OT,790,48040D,Lecture,0,5,OFFICE,,,1
OT,790,48042D,Lecture,0,5,OFFICE,,,1
OT,790,48043D,Lecture,0,5,OFFICE,,,1
OT,790,48044D,Lecture,0,5,OFFICE,,,1
OT,790,48045D,Lecture,0,5,OFFICE,,,1
OT,790,48046D,Lecture,0,5,OFFICE,,,1
OT,790,48047D,Lecture,0,5,OFFICE,,,1
OT,790,48048D,Lecture,0,5,OFFICE,,,1
OT,790,48049D,Lecture,0,5,OFFICE,,,1
OT,790,48053D,Lecture,0,5,OFFICE,,,1
OT,790,48054D,Lecture,0,3,OFFICE,,,1
OT,790,48060D,Lecture,0,5,OFFICE,,,1
OT,790,48061D,Lecture,0,5,OFFICE,,,1
OT,790,48062D,Lecture,0,5,OFFICE,,,1
OT,790,48063D,Lecture,0,3,OFFICE,,,1
OT,794A,47900D,Lecture,0,5,OFFICE,,,
OT,794B,47901R,Lecture,2,5,OFFICE,,,
OT,794C,47902R,Lecture,1,5,OFFICE,,,
OT,794D,47903R,Lecture,2,5,OFFICE,,,
OT,794Z,47904R,Lecture,3,10,OFFICE,,,
BPMK,503,49295D,Lecture,31,50,OFFICE & ONLINE,,,
BPMK,504,49291D,Lecture,31,50,OFFICE & ONLINE,,,
BPMK,506,49292D,Lecture,29,50,OFFICE & ONLINE,,,
BPSI,403,54103R,Lecture,35,35,DMC,211,,
BPSI,406,54106R,Lecture,22,25,SOS,,,
BPSI,408,54108R,Lecture,24,24,KAP,141,,
BPSI,411,54111R,Lecture,25,25,SGM,226,,
BPSI,414,54114R,Lecture,27,27,KAP,140,,
BPSI,415,54115R,Lecture,24,25,DMC,161,,
BPSI,490,54123D,Lecture,0,10,OFFICE,,,4
BPSI,490,54124D,Lecture,3,25,OFFICE,,,2
BPSI,493,54121D,Lecture,0,10,OFFICE,,,
BPSI,494,54122D,Lecture,0,10,OFFICE,,,
CXPT,590,49163D,Lecture,1,20,OFFICE,,,1
CXPT,590,49164D,Lecture,0,50,TBA,,,2
CXPT,594A,49160D,Lecture,0,20,OFFICE,,,
CXPT,594B,49161D,Lecture,2,20,OFFICE,,,
CXPT,594Z,49162D,Lecture,0,20,OFFICE,,,
CXPT,599,49159D,Lecture,6,25,,,,4
CXPT,610,49150D,Lecture,6,25,,,,
CXPT,650,49155D,Lecture,0,25,OFFICE,,,
CXPT,790,49165D,Lecture,8,50,OFFICE,,,
CXPT,794A,49166D,Lecture,0,50,OFFICE,,,
CXPT,794B,49167D,Lecture,3,50,OFFICE,,,
CXPT,794C,49168D,Lecture,2,30,OFFICE,,,
CXPT,794D,49170D,Lecture,1,30,OFFICE,,,
CXPT,794Z,49171D,Lecture,1,30,OFFICE,,,
HCDA,507,54021D,Lecture,39,50,OFFICE & ONLINE,,,
HCDA,510,49205D,Lecture,16,30,OFFICE & ONLINE,,,
HCDA,515,54022D,Lecture,27,50,OFFICE & ONLINE,,,
HCDA,525,54023D,Lecture,11,25,OFFICE & ONLINE,,,
HCDA,574,54024D,Lecture,6,25,OFFICE & ONLINE,,,
HCDA,580,49221D,Lecture,7,20,ONLINE,,,1
HCDA,589,54026D,Lecture,4,20,OFFICE,,,
HCDA,590,49223D,Lecture,1,2,ONLINE,,,3
HCDA,595,54012D,Lecture,0,2,OFFICE,,,
HCDA,596,54027D,Lecture,0,10,OFFICE,,,1
MPTX,500,48805D,Lecture,7,15,PSC,,,
MPTX,520,48820D,Lecture,11,35,PSC,,,2
MPTX,520,48821D,Lecture,0,10,PSC,,,3
MPTX,590,48900D,Lecture,1,30,OFFICE,,,
MPTX,594A,48904D,Lecture,0,25,OFFICE,,,
MPTX,594B,48906D,Lecture,3,25,OFFICE,,,
MPTX,594Z,48908D,Lecture,0,25,OFFICE,,,
MPTX,596,48909D,Lecture,0,15,OFFICE,,,1
MPTX,700,48920D,Lecture,0,25,TBA,,,
MPTX,790,48922D,Lecture,1,25,OFFICE,,,
